,stars_business,Alcohol,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_touristy,Ambience_trendy,Ambience_upscale,BikeParking,BusinessAcceptsCreditCards,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,Caters,GoodForKids,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_latenight,GoodForMeal_lunch,NoiseLevel,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTakeOut,WiFi
6954,3.5,beer_and_wine,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,True,True,free
6955,3.5,None,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,True,True,average,False,casual,False,False,1,False,True,no
6956,2.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,loud,True,casual,False,True,2,False,True,free
6957,3.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,loud,True,casual,False,True,1,False,True,no
6958,4.0,full_bar,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,average,True,casual,False,True,1,False,True,free
6959,3.0,full_bar,True,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,None,True,None,None,None,None,None,None,average,True,casual,False,True,2,False,True,free
6960,3.5,full_bar,True,False,False,False,False,False,False,False,False,None,True,False,True,False,False,False,True,True,None,None,None,None,None,None,loud,True,casual,False,True,2,False,True,free
6961,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,False,loud,True,casual,True,True,1,False,True,free
6962,2.5,None,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,quiet,True,casual,True,True,1,False,True,free
6963,3.5,full_bar,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,None,False,None,None,None,None,None,None,average,True,casual,False,True,2,False,None,None
6964,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,None,False,False,True,False,False,None,False,None,None,None,None,None,None,loud,True,casual,False,True,2,True,True,free
6965,4.5,full_bar,False,False,False,False,False,False,False,False,False,True,True,None,None,None,None,None,True,False,None,None,None,None,None,None,None,False,casual,False,True,2,True,True,free
6966,3.0,full_bar,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,None,None,None,None,None,None,average,False,casual,False,True,2,False,True,no
6967,4.0,None,False,False,False,False,False,False,False,False,False,True,None,False,False,False,False,False,True,True,False,False,False,False,False,False,quiet,False,casual,True,True,2,False,True,free
6968,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,average,True,casual,False,True,2,False,True,free
6969,2.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,average,True,casual,False,True,2,True,True,no
6970,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,average,True,casual,True,True,2,True,True,free
6971,3.0,full_bar,None,None,None,None,None,None,None,None,None,None,True,False,True,False,False,False,None,True,None,None,None,None,None,None,None,True,casual,False,True,2,True,True,None
6972,2.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,True,loud,True,casual,False,True,2,False,True,free
6973,2.5,full_bar,False,False,None,False,False,False,False,False,False,None,None,None,None,None,None,None,None,False,False,False,False,False,False,False,very_loud,True,casual,False,True,2,False,True,None
6974,3.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,None,None,None,None,None,None,loud,False,casual,False,True,2,False,True,free
6975,3.5,full_bar,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,average,True,casual,False,True,1,False,False,no
6976,4.0,beer_and_wine,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,False,True,None
6977,3.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,True,casual,True,True,2,False,True,no
6978,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,average,True,casual,False,True,2,True,True,free
6979,3.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6980,4.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,average,False,casual,False,True,2,False,True,free
6981,2.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,average,False,casual,False,True,1,False,True,free
6982,2.0,None,None,None,None,None,None,None,None,None,None,None,True,None,None,None,None,None,None,True,None,None,None,None,None,None,None,True,casual,False,True,2,True,True,None
6983,3.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,average,False,casual,False,True,1,False,True,free
6984,1.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,None,None,None,None,None,None,average,False,casual,False,True,1,False,True,free
6985,2.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,None,None,None,None,None,None,very_loud,True,casual,False,True,2,False,True,no
6986,2.5,None,None,None,None,None,None,None,None,None,None,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,average,False,casual,False,True,2,False,True,free
6987,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,True,True,free
6988,4.0,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,True,True,free
6989,2.5,None,None,None,None,None,None,None,None,None,None,None,True,None,None,None,None,None,None,True,None,None,None,None,None,None,None,None,None,None,None,None,False,None,None
6990,4.0,None,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,loud,False,casual,False,False,1,False,True,no
6991,2.5,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,True,average,False,casual,False,True,2,False,True,no
6992,2.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,None,None,None,None,None,False,False,None,None,None,None,None,None,loud,False,casual,False,True,2,False,True,free
6993,3.5,full_bar,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,True,True,free
6994,4.5,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6995,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,None,None,None,None,None,None,average,True,casual,False,True,2,True,True,no
6996,3.5,full_bar,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,True,loud,True,casual,False,True,2,True,True,free
6997,3.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,average,True,casual,False,True,2,True,True,free
6998,3.0,None,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,True,True,average,False,casual,False,True,1,False,True,no
6999,3.5,full_bar,False,False,False,False,False,False,False,False,False,None,True,False,False,False,False,False,None,True,None,None,None,None,None,None,average,None,casual,None,None,2,False,True,None
7000,3.5,None,None,None,None,None,None,None,None,None,None,True,True,False,True,False,False,False,None,True,None,None,None,None,None,None,None,None,casual,False,True,2,True,True,None
7001,4.0,full_bar,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,average,False,casual,False,True,1,True,True,free
7002,3.5,full_bar,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,True,loud,True,casual,False,True,2,False,True,no
7003,3.0,None,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,False,False,False,False,False,average,False,casual,False,True,2,False,True,no
7004,4.5,full_bar,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,False,False,False,True,average,False,casual,False,True,2,False,True,free
7005,2.5,None,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,average,False,casual,False,True,2,False,True,free
7006,2.5,full_bar,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,None,True,False,False,False,False,False,True,loud,True,casual,False,True,2,False,True,free
